loss,metrics
0.6678369045257568,0.3689483106136322
0.8088102340698242,0.41289588809013367
0.3646378815174103,0.24362027645111084
0.5263374447822571,0.3389833867549896
0.3551619052886963,0.24274544417858124
0.5932402014732361,0.2987944781780243
0.4449874460697174,0.27660855650901794
0.5656769275665283,0.3309866189956665
0.5078825950622559,0.3345867693424225
0.45876237750053406,0.27908623218536377
0.4704430401325226,0.30155420303344727
0.5720518231391907,0.3261575996875763
0.4143393933773041,0.26287466287612915
0.5149653553962708,0.28586915135383606
0.4552231729030609,0.26962825655937195
0.37014397978782654,0.2520294487476349
0.5069841742515564,0.28155064582824707
0.47998422384262085,0.2927081286907196
0.483508825302124,0.2888800799846649
0.5018187165260315,0.2800789177417755
0.3818010985851288,0.2505241632461548
0.6220195889472961,0.3809204399585724
0.6000892519950867,0.36004722118377686
0.4360640048980713,0.26605024933815
0.4891226589679718,0.2787632942199707
0.4023191034793854,0.25590699911117554
0.3712567389011383,0.24301420152187347
0.4075615406036377,0.25247272849082947
0.3457256257534027,0.2292138785123825
0.5785812735557556,0.28645575046539307
0.2761744558811188,0.2229006439447403
0.28238436579704285,0.23068316280841827
0.4502464234828949,0.2683980166912079
0.4050767421722412,0.24884790182113647
0.5241238474845886,0.3678227365016937
0.3804568350315094,0.23912374675273895
0.4208455979824066,0.2525230944156647
0.2774145305156708,0.21765781939029694
0.42217323184013367,0.24237720668315887
0.5007696747779846,0.34641554951667786
0.4256116449832916,0.24906416237354279
0.4827258586883545,0.33701422810554504
0.5791679620742798,0.28102248907089233
0.2347765564918518,0.20726792514324188
0.35085657238960266,0.2403496950864792
0.227165088057518,0.17640556395053864
0.38911107182502747,0.27199631929397583
0.7932030558586121,0.4072500169277191
0.5384462475776672,0.3546275794506073
0.36370161175727844,0.2704428732395172
0.39059844613075256,0.26717111468315125
0.46241775155067444,0.3192482888698578
0.471957802772522,0.3099942207336426
0.2490871399641037,0.18889856338500977
0.3667497932910919,0.24511615931987762
0.35189858078956604,0.23998422920703888
0.2642369568347931,0.2269662469625473
0.26420629024505615,0.2096746563911438
0.3292994499206543,0.2551245391368866
0.3291413486003876,0.22130632400512695
0.16605445742607117,0.16747550666332245
0.2685064971446991,0.18476027250289917
0.9115670323371887,0.4885779321193695
0.580203115940094,0.3528783619403839
0.3887244164943695,0.28105655312538147
0.3713420331478119,0.248525932431221
0.2786853611469269,0.2046414613723755
0.3275965452194214,0.24222834408283234
0.2490725964307785,0.21704888343811035
0.3328610360622406,0.2806927263736725
0.20274126529693604,0.19177484512329102
0.32223793864250183,0.22333502769470215
0.3328005373477936,0.2241910845041275
0.25920677185058594,0.21806438267230988
0.26361826062202454,0.17794758081436157
0.2885952293872833,0.19869284331798553
0.3829551935195923,0.22260518372058868
0.19854143261909485,0.16766797006130219
0.18818144500255585,0.180375874042511
0.2621159553527832,0.1994289606809616
0.5498576760292053,0.37670281529426575
0.2814788818359375,0.21979741752147675
0.20383964478969574,0.17511212825775146
0.23911422491073608,0.2093256264925003
0.6817123293876648,0.3812131881713867
0.3257748782634735,0.26439058780670166
0.5347411632537842,0.3417685925960541
0.43657341599464417,0.2655021846294403
0.3115108907222748,0.2221153825521469
0.37438997626304626,0.2547719180583954
0.3121495246887207,0.2050708532333374
0.430812269449234,0.2794848084449768
0.24432767927646637,0.17953483760356903
0.41604486107826233,0.2629917562007904
0.2659413516521454,0.20721745491027832
0.2156304121017456,0.19362230598926544
0.2839379906654358,0.25247088074684143
0.3214431703090668,0.22165057063102722
0.2846659719944,0.21167950332164764
0.27398404479026794,0.23415865004062653
0.26322782039642334,0.20248262584209442
0.412699818611145,0.3132983148097992
0.4548487663269043,0.3169163763523102
0.4245603382587433,0.31065833568573
0.39601126313209534,0.26955199241638184
0.3094129264354706,0.20764608681201935
0.1680612713098526,0.1616973727941513
0.27927836775779724,0.23504655063152313
0.3414667546749115,0.23728211224079132
0.39515069127082825,0.28454357385635376
0.3050517141819,0.24058443307876587
0.1598348766565323,0.15903042256832123
0.3302818536758423,0.2202649563550949
0.22668194770812988,0.21029800176620483
0.16685308516025543,0.164794921875
0.4203263521194458,0.28520289063453674
0.24464935064315796,0.18060635030269623
0.3815630078315735,0.2671250104904175
0.18531721830368042,0.18071924149990082
0.32395634055137634,0.2532506585121155
0.4852520525455475,0.28283748030662537
0.2944320738315582,0.20986123383045197
0.17820186913013458,0.17067201435565948
0.279453843832016,0.2432304173707962
0.20709140598773956,0.18815134465694427
0.4009428322315216,0.30432868003845215
0.42146575450897217,0.3279953896999359
0.16676490008831024,0.18366743624210358
0.2712726593017578,0.20052121579647064
0.45774492621421814,0.30837276577949524
0.3218916654586792,0.24251945316791534
0.17447789013385773,0.17415668070316315
0.20862948894500732,0.18930917978286743
0.1582585722208023,0.15826457738876343
0.20154766738414764,0.1934412568807602
0.29292967915534973,0.2229251265525818
0.35836705565452576,0.21873162686824799
0.21949952840805054,0.18408766388893127
0.22550632059574127,0.21171295642852783
0.30211660265922546,0.2637147009372711
0.2955508828163147,0.20969803631305695
0.3402072489261627,0.25820446014404297
0.2670474350452423,0.2061646431684494
0.24837470054626465,0.22639238834381104
0.18215219676494598,0.1658237725496292
0.31505557894706726,0.23521387577056885
0.24224668741226196,0.2137739509344101
0.24036680161952972,0.2039564698934555
0.24963848292827606,0.21021737158298492
0.30690619349479675,0.24586254358291626
0.13394920527935028,0.15057921409606934
0.19633685052394867,0.1801466941833496
0.18396778404712677,0.17093634605407715
0.38440611958503723,0.2755710184574127
0.29161331057548523,0.24039679765701294
0.2017877846956253,0.17643380165100098
0.1655430793762207,0.18585623800754547
0.6011320352554321,0.2802564799785614
0.363663911819458,0.24884097278118134
0.3762500286102295,0.2634477913379669
0.46373143792152405,0.32664185762405396
0.20807397365570068,0.18058139085769653
0.21644854545593262,0.1756764054298401
0.21916942298412323,0.18936443328857422
0.19972826540470123,0.16615164279937744
0.4481086730957031,0.29653605818748474
0.1754692792892456,0.1704808920621872
0.17368511855602264,0.1572001427412033
0.2454032450914383,0.18841125071048737
0.15435954928398132,0.15737535059452057
0.45052292943000793,0.3551348149776459
0.1673794537782669,0.1501476913690567
0.22286517918109894,0.18559037148952484
0.2721674144268036,0.2544035315513611
0.21043694019317627,0.18066827952861786
0.30410826206207275,0.26163509488105774
0.21341247856616974,0.19864708185195923
0.3080182671546936,0.22966676950454712
0.25286006927490234,0.19506710767745972
0.2927844524383545,0.2635999023914337
0.15228591859340668,0.14724615216255188
0.14369462430477142,0.16326729953289032
0.15999436378479004,0.15958869457244873
0.14366303384304047,0.15830056369304657
0.23341916501522064,0.2137012630701065
0.09853317588567734,0.14022380113601685
0.2398710995912552,0.21302306652069092
0.2464890480041504,0.21381776034832
0.23290419578552246,0.21531802415847778
0.19932179152965546,0.17375175654888153
0.183538556098938,0.1679794043302536
0.4158296585083008,0.3177435100078583
0.39689597487449646,0.3196735084056854
0.3183439373970032,0.24577093124389648
0.16313870251178741,0.15638983249664307
0.5054841637611389,0.36996328830718994
0.2577565014362335,0.2330237478017807
0.1676565408706665,0.15546639263629913
0.21498553454875946,0.1976456642150879
0.2033780813217163,0.1886320263147354
0.2295011729001999,0.2125164419412613
0.24383972585201263,0.2261994481086731
0.20284219086170197,0.17885728180408478
0.1964331865310669,0.19353251159191132
0.15990054607391357,0.16966266930103302
0.16674207150936127,0.15641064941883087
0.26935985684394836,0.1693010777235031
0.19720812141895294,0.1966850757598877
0.20965521037578583,0.20602302253246307
0.1488938182592392,0.14419759809970856
0.1762743443250656,0.18216514587402344
0.4778456687927246,0.3453123867511749
0.18776226043701172,0.17217785120010376
0.17376549541950226,0.16496779024600983
0.14132638275623322,0.15143853425979614
0.1588960736989975,0.16828642785549164
0.2886165976524353,0.24905328452587128
0.13027366995811462,0.14806827902793884
0.20743328332901,0.19117654860019684
0.17082782089710236,0.17562216520309448
0.11696217209100723,0.14298251271247864
0.15515273809432983,0.15829841792583466
0.2674126625061035,0.21839159727096558
0.2993781566619873,0.2683740556240082
0.26659712195396423,0.20494385063648224
0.2698700428009033,0.2294946163892746
0.272246390581131,0.23884661495685577
0.6634754538536072,0.4292300045490265
0.5572800040245056,0.3808164894580841
0.19992804527282715,0.17322635650634766
0.2890205383300781,0.24480865895748138
0.2382771521806717,0.1869744509458542
0.20551206171512604,0.18023447692394257
0.1700218915939331,0.16183750331401825
0.22334377467632294,0.17099054157733917
0.22782087326049805,0.1862848401069641
0.17996852099895477,0.1876935213804245
0.18356052041053772,0.17334064841270447
0.16347116231918335,0.17282502353191376
0.23517973721027374,0.2141028195619583
0.24483847618103027,0.20740611851215363
0.10817521810531616,0.1465967446565628
0.349996417760849,0.26563116908073425
0.27698275446891785,0.22843866050243378
0.2852518856525421,0.2114424705505371
0.42719343304634094,0.32464170455932617
0.24219204485416412,0.20008023083209991
0.10609946399927139,0.1435774564743042
0.30342206358909607,0.2578314542770386
0.4349980056285858,0.30548572540283203
0.6235664486885071,0.36543571949005127
0.21579666435718536,0.19453643262386322
0.12650959193706512,0.1483622044324875
0.30130717158317566,0.26861974596977234
0.26475512981414795,0.21307949721813202
0.15113763511180878,0.15917252004146576
0.2355714589357376,0.19871796667575836
0.3485088348388672,0.21605825424194336
0.7191078066825867,0.37710437178611755
0.15415255725383759,0.16963444650173187
0.16130651533603668,0.18081068992614746
0.271030455827713,0.19738000631332397
0.18464122712612152,0.195018008351326
0.3192459046840668,0.21095158159732819
0.15918733179569244,0.16101005673408508
0.13398975133895874,0.15261699259281158
0.23954634368419647,0.19053179025650024
0.1436263918876648,0.16639241576194763
0.3258824050426483,0.2847842872142792
0.2612738609313965,0.21086715161800385
0.16626988351345062,0.17359204590320587
0.3632110059261322,0.2793101370334625
0.1884518414735794,0.2059333771467209
0.22463464736938477,0.21346153318881989
0.18006692826747894,0.17094002664089203
0.26563727855682373,0.1848568469285965
0.2023993730545044,0.1654118150472641
0.18214699625968933,0.1718364655971527
0.12866659462451935,0.14878958463668823
0.21836702525615692,0.17501674592494965
0.2214766889810562,0.1944712996482849
0.373746782541275,0.2590700685977936
0.29189443588256836,0.21244597434997559
0.21923567354679108,0.19769994914531708
0.14072301983833313,0.1517486721277237
0.21596284210681915,0.18076950311660767
0.2450842708349228,0.23463165760040283
0.16358356177806854,0.14518170058727264
0.2916213572025299,0.24129505455493927
0.19642092287540436,0.18716585636138916
0.2546006143093109,0.19753603637218475
0.13771657645702362,0.14105576276779175
0.1756579726934433,0.18581879138946533
0.10552376508712769,0.13406334817409515
0.2145489901304245,0.19264234602451324
0.36755597591400146,0.2846668064594269
0.14869290590286255,0.15731678903102875
0.19278857111930847,0.17298918962478638
0.21002109348773956,0.18614833056926727
0.21336953341960907,0.1874832957983017
0.22588562965393066,0.1929330676794052
0.3301047384738922,0.27979961037635803
0.40508154034614563,0.2693307101726532
0.32206109166145325,0.2407166212797165
0.27588823437690735,0.20381438732147217
0.40475812554359436,0.31368014216423035
0.2135745882987976,0.16632087528705597
0.18401892483234406,0.16393263638019562
0.2867955267429352,0.21870292723178864
0.29347094893455505,0.23780417442321777
0.2046167254447937,0.17538435757160187
0.18185581266880035,0.19372648000717163
0.1922999620437622,0.17428851127624512
0.2212057113647461,0.20627737045288086
0.22365619242191315,0.21297653019428253
0.2360578179359436,0.23267650604248047
0.13861599564552307,0.1578613966703415
0.19717270135879517,0.18138979375362396
0.15457986295223236,0.1483318954706192
0.35740986466407776,0.26357054710388184
0.17101891338825226,0.17730943858623505
0.327179878950119,0.2700284421443939
0.18730425834655762,0.16761237382888794
0.12767072021961212,0.15072639286518097
0.13906772434711456,0.14327238500118256
0.20437900722026825,0.1673937290906906
0.29234054684638977,0.2730865776538849
0.24830873310565948,0.23945045471191406
0.22092151641845703,0.1817365437746048
0.17967833578586578,0.1679135113954544
0.1445682793855667,0.14882884919643402
0.12083057314157486,0.1492825597524643
0.2754270136356354,0.2453363537788391
0.137342169880867,0.16408474743366241
0.30543357133865356,0.22608880698680878
0.1478927880525589,0.1726018190383911
0.276115745306015,0.20547451078891754
0.21773521602153778,0.17419758439064026
0.1559530347585678,0.14249958097934723
0.1620912402868271,0.19139449298381805
0.1552908569574356,0.15910769999027252
0.44067347049713135,0.34160569310188293
0.11967232078313828,0.13946934044361115
0.11817515641450882,0.15047645568847656
0.27464422583580017,0.2478814274072647
0.12568484246730804,0.15524834394454956
0.2834700345993042,0.25737816095352173
0.2253173142671585,0.19872526824474335
0.285018652677536,0.21135365962982178
0.15744782984256744,0.1646358221769333
0.1075214147567749,0.15287819504737854
0.08165094256401062,0.11520516872406006
0.1613103598356247,0.17327117919921875
0.190976083278656,0.18864725530147552
0.19665098190307617,0.16706009209156036
0.20479388535022736,0.22448718547821045
0.25553014874458313,0.2309207171201706
0.27913177013397217,0.27810829877853394
0.5368117690086365,0.3833352327346802
0.19536979496479034,0.19078023731708527
0.12648682296276093,0.14343900978565216
0.1617652028799057,0.1728774905204773
0.09686986356973648,0.1442209929227829
0.23201805353164673,0.23783935606479645
0.1784989833831787,0.14963524043560028
0.3134758472442627,0.2772037386894226
0.07044803351163864,0.11758778244256973
0.12086763232946396,0.14194943010807037
0.18245524168014526,0.18830682337284088
0.2448769211769104,0.18376749753952026
0.471243292093277,0.35589003562927246
0.6158553957939148,0.36940598487854004
0.3854222595691681,0.29387471079826355
0.20685285329818726,0.19682081043720245
0.24057400226593018,0.20189552009105682
0.09471708536148071,0.12440713495016098
0.1350298970937729,0.14862455427646637
0.18589377403259277,0.1618460863828659
0.11247227340936661,0.13838355243206024
0.16021724045276642,0.15900206565856934
0.10080999881029129,0.1384335160255432
0.1430148482322693,0.1520642191171646
0.206456258893013,0.18691736459732056
0.2452237606048584,0.21147744357585907
0.12907417118549347,0.1482635885477066
0.22498618066310883,0.22643010318279266
0.16677641868591309,0.13756419718265533
0.14952020347118378,0.14967279136180878
0.13586825132369995,0.1546000838279724
0.26899996399879456,0.2322816401720047
0.2464262694120407,0.1870558112859726
0.13199776411056519,0.1498880833387375
0.17427651584148407,0.1751919835805893
0.0712844505906105,0.1172657385468483
0.19623805582523346,0.16555440425872803
0.2522523105144501,0.23648981750011444
0.15035976469516754,0.1632104218006134
0.1619243323802948,0.14837978780269623
0.09970185160636902,0.1328868418931961
0.11926108598709106,0.14409807324409485
0.3539218008518219,0.29117047786712646
0.17473499476909637,0.15065109729766846
0.15905576944351196,0.1501561850309372
0.16875286400318146,0.16517755389213562
0.10604210942983627,0.13079899549484253
0.3966539800167084,0.28807738423347473
0.22870898246765137,0.20296509563922882
0.17760437726974487,0.17079369723796844
0.21661777794361115,0.17270678281784058
0.35856911540031433,0.27389875054359436
0.15561175346374512,0.16557703912258148
0.11419159919023514,0.14305230975151062
0.19659875333309174,0.17536617815494537
0.18001042306423187,0.15932780504226685
0.1447553187608719,0.1556166261434555
0.19137592613697052,0.16500459611415863
0.1610516458749771,0.14308950304985046
0.1591622233390808,0.17519864439964294
0.17836499214172363,0.1599586009979248
0.11600083857774734,0.1313239336013794
0.46952247619628906,0.3516063392162323
0.2025902271270752,0.1882162094116211
0.3876180648803711,0.29798588156700134
0.15061388909816742,0.1544574350118637
0.13578921556472778,0.1505945324897766
0.15414735674858093,0.17912662029266357
0.19507211446762085,0.2067093849182129
0.19716449081897736,0.18202348053455353
0.1966720074415207,0.16584903001785278
0.09080654382705688,0.12979646027088165
0.1019364520907402,0.13462196290493011
0.13805870711803436,0.15740375220775604
0.09422314167022705,0.12825004756450653
0.12769775092601776,0.13580365478992462
0.1814536452293396,0.19048438966274261
0.27578219771385193,0.2377018928527832
0.13667751848697662,0.14591650664806366
0.17466887831687927,0.16779442131519318
0.15753935277462006,0.1738014817237854
0.1338951736688614,0.14121423661708832
0.2505647838115692,0.243180051445961
0.4092164933681488,0.3055189549922943
0.3013867437839508,0.23179693520069122
0.2326284646987915,0.2300010323524475
0.08848241716623306,0.1310206949710846
0.15892933309078217,0.17121882736682892
0.15952666103839874,0.17014198005199432
0.10477336496114731,0.14053009450435638
0.15103892982006073,0.17112767696380615
0.11054707318544388,0.14450640976428986
0.1670723706483841,0.17069678008556366
0.24969011545181274,0.20498009026050568
0.13099198043346405,0.16728413105010986
0.19051913917064667,0.19930191338062286
0.09678340703248978,0.13290685415267944
0.2810198962688446,0.19407367706298828
0.09144127368927002,0.13001297414302826
0.1346399486064911,0.1485557109117508
0.25148698687553406,0.24881750345230103
0.17971718311309814,0.14489386975765228
0.27856969833374023,0.2573888599872589
0.3675442934036255,0.3099557161331177
0.1314297914505005,0.14840291440486908
0.07595449686050415,0.11480719596147537
0.3070664405822754,0.2721918523311615
0.11249005794525146,0.13751281797885895
0.2406247854232788,0.24264134466648102
0.21179145574569702,0.2222035676240921
0.18483416736125946,0.20093750953674316
0.0931171178817749,0.13922561705112457
0.08318332582712173,0.12935136258602142
0.0886721983551979,0.12369821220636368
0.11713692545890808,0.16011162102222443
0.08913622051477432,0.1202394962310791
0.2029920220375061,0.20259225368499756
0.1861557960510254,0.20855486392974854
0.1732320338487625,0.1830645203590393
0.11932887136936188,0.14724653959274292
0.2660551965236664,0.16806922852993011
0.18134455382823944,0.20713476836681366
0.15748994052410126,0.18384505808353424
0.14942920207977295,0.14860749244689941
0.5899474620819092,0.3910605013370514
0.08858763426542282,0.13496151566505432
0.19750355184078217,0.21736110746860504
0.1477430760860443,0.14687992632389069
0.21538977324962616,0.22170233726501465
0.27070924639701843,0.2585628926753998
0.13351888954639435,0.15340231359004974
0.25391408801078796,0.24872331321239471
0.08805004507303238,0.13220761716365814
0.11479026824235916,0.15055176615715027
0.1064087450504303,0.12246737629175186
0.09378425031900406,0.12925170361995697
0.1379992514848709,0.1371978521347046
0.11291351914405823,0.15721331536769867
0.07715059071779251,0.12155655026435852
0.21611879765987396,0.1732194423675537
0.08320993930101395,0.11382246017456055
0.08449503779411316,0.12266767024993896
0.3036671578884125,0.22760647535324097
0.22422216832637787,0.2129117101430893
0.08234725147485733,0.11217276006937027
0.17777509987354279,0.1925365924835205
0.2173393964767456,0.19899076223373413
0.23929232358932495,0.23810847103595734
0.09967285394668579,0.14243358373641968
0.15860901772975922,0.17851877212524414
0.16227087378501892,0.16157396137714386
0.36528339982032776,0.31052014231681824
0.11112555861473083,0.142933651804924
0.15757660567760468,0.18749022483825684
0.2024558037519455,0.20058633387088776
0.1332060545682907,0.1507481187582016
0.136119082570076,0.14770908653736115
0.10994714498519897,0.1353231817483902
0.29041871428489685,0.23261594772338867
0.09702464193105698,0.14140775799751282
0.08461526781320572,0.12430348247289658
0.0839054211974144,0.12631766498088837
0.20619617402553558,0.20159637928009033
0.20224077999591827,0.21815073490142822
0.0985531285405159,0.1428973376750946
0.17355863749980927,0.20218978822231293
0.2112899273633957,0.21579165756702423
0.1536375731229782,0.18428844213485718
0.18857544660568237,0.1684417575597763
0.1395309716463089,0.14797371625900269
0.3178175389766693,0.28231683373451233
0.20903004705905914,0.14931268990039825
0.20674000680446625,0.17317326366901398
0.09581908583641052,0.13484008610248566
0.11567962914705276,0.14914801716804504
0.139729842543602,0.14233483374118805
0.12896466255187988,0.16115234792232513
0.12140920013189316,0.13474701344966888
0.17373724281787872,0.1821780651807785
0.1428089141845703,0.1629095822572708
0.1111922487616539,0.13724254071712494
0.16682668030261993,0.16241209208965302
0.2710975706577301,0.2560919523239136
0.13938196003437042,0.14502966403961182
0.19560237228870392,0.14958497881889343
0.15700778365135193,0.15120960772037506
0.16836035251617432,0.13512910902500153
0.11392589658498764,0.15096919238567352
0.16874484717845917,0.16895978152751923
0.08633294701576233,0.12236597388982773
0.10492650419473648,0.1343744993209839
0.14945632219314575,0.15638451278209686
0.1362406462430954,0.14964734017848969
0.27347928285598755,0.2660028636455536
0.16731657087802887,0.17553001642227173
0.07446946948766708,0.1143428161740303
0.17156733572483063,0.19129206240177155
0.14816482365131378,0.14624352753162384
0.1537044644355774,0.14844967424869537
0.11245141923427582,0.14222389459609985
0.1952757090330124,0.2123294323682785
0.13257168233394623,0.1406787782907486
0.10134246945381165,0.13655643165111542
0.13772301375865936,0.15368832647800446
0.09509197622537613,0.12771545350551605
0.07859537750482559,0.12269186973571777
0.16477300226688385,0.1791849136352539
0.12445607781410217,0.14556564390659332
0.11756468564271927,0.1481633335351944
0.26975682377815247,0.26422426104545593
0.07970336824655533,0.12205803394317627
0.1405101716518402,0.14726522564888
0.22793592512607574,0.21958895027637482
0.19022969901561737,0.20554442703723907
0.07833720743656158,0.12223989516496658
0.07668229937553406,0.12022129446268082
0.1392000913619995,0.15091238915920258
0.12870267033576965,0.1482936441898346
0.06938881427049637,0.1101146936416626
0.12017875909805298,0.13456815481185913
0.14495061337947845,0.1659253090620041
0.26731374859809875,0.2627868354320526
0.44572755694389343,0.35614559054374695
0.1530817151069641,0.18433116376399994
0.08938924223184586,0.11992263793945312
0.151107519865036,0.1564626693725586
0.40196073055267334,0.31710848212242126
0.12367995828390121,0.1411571502685547
0.10351579636335373,0.13689960539340973
0.2415899783372879,0.239466592669487
0.19845037162303925,0.20231394469738007
0.06978484243154526,0.10779007524251938
0.10914140194654465,0.15459048748016357
0.13691659271717072,0.17061485350131989
0.22224660217761993,0.1978415995836258
0.0652540996670723,0.10991515964269638
0.14621184766292572,0.16057540476322174
0.149739071726799,0.1443803757429123
0.13131840527057648,0.1638306975364685
0.151020810008049,0.1861983686685562
0.09720513224601746,0.1319120079278946
0.11147742718458176,0.11423927545547485
0.24945275485515594,0.22644253075122833
0.1378782093524933,0.15093491971492767
0.2674889862537384,0.22113655507564545
0.14790163934230804,0.17730404436588287
0.1653331071138382,0.14643025398254395
0.18683035671710968,0.17166109383106232
0.15355603396892548,0.1650707870721817
0.10359204560518265,0.12064924091100693
0.3135216534137726,0.28016090393066406
0.14777038991451263,0.1795833557844162
0.1926068663597107,0.17178772389888763
0.07488048076629639,0.1143576130270958
0.16006939113140106,0.1808316856622696
0.09815921634435654,0.12420892715454102
0.20323659479618073,0.21002067625522614
0.12397847324609756,0.1667858213186264
0.15318827331066132,0.18120671808719635
0.16757333278656006,0.15408854186534882
0.15965841710567474,0.17072580754756927
0.08500935882329941,0.12405479699373245
0.09361737966537476,0.12988390028476715
0.14837045967578888,0.15968389809131622
0.12964124977588654,0.15535227954387665
0.1671595573425293,0.1869272142648697
0.11238482594490051,0.1514774113893509
0.13696454465389252,0.15618896484375
0.1795254796743393,0.17739450931549072
0.5818130373954773,0.3201567232608795
0.3386460840702057,0.252071350812912
0.33145245909690857,0.25182321667671204
0.1387607306241989,0.15510930120944977
0.15576107800006866,0.17980217933654785
0.3208141326904297,0.24100391566753387
0.1720765382051468,0.16713304817676544
0.2131948620080948,0.1908665895462036
0.10283427685499191,0.12566760182380676
0.12250625342130661,0.13266552984714508
0.24090901017189026,0.24906045198440552
0.16547608375549316,0.1713407188653946
0.13002246618270874,0.14871571958065033
0.2280035763978958,0.17574645578861237
0.1370580643415451,0.15324659645557404
0.1602802574634552,0.13799108564853668
0.20209847390651703,0.1574966311454773
0.11831262707710266,0.13923326134681702
0.2510601580142975,0.23958469927310944
0.10113317519426346,0.12612825632095337
0.14669744670391083,0.15613263845443726
0.15213987231254578,0.16855253279209137
0.1386423259973526,0.15339459478855133
0.13990353047847748,0.14179746806621552
0.13043081760406494,0.13203267753124237
0.15903572738170624,0.1644529551267624
0.1229909360408783,0.1442548781633377
0.14772169291973114,0.15134404599666595
0.20272278785705566,0.1883874088525772
0.1891009658575058,0.14438404142856598
0.11741523444652557,0.15722115337848663
0.09576623886823654,0.12018153071403503
0.09970171004533768,0.14525602757930756
0.13741202652454376,0.16132357716560364
0.13571526110172272,0.1640455573797226
0.11878059059381485,0.13857021927833557
0.07608675211668015,0.12368673086166382
0.19402863085269928,0.18380101025104523
0.13123153150081635,0.15804503858089447
0.16684281826019287,0.1716897040605545
0.17187225818634033,0.14888955652713776
0.18783165514469147,0.21004550158977509
0.061094220727682114,0.10541996359825134
0.10284586995840073,0.13581483066082
0.08726104348897934,0.11989448219537735
0.18321800231933594,0.18267786502838135
0.14975504577159882,0.17701047658920288
0.157024547457695,0.1863662451505661
0.1284705251455307,0.14524273574352264
0.11818021535873413,0.15591970086097717
0.13302776217460632,0.143413707613945
0.08529701828956604,0.12896792590618134
0.07082388550043106,0.10983103513717651
0.1536346822977066,0.13975216448307037
0.15650111436843872,0.15822218358516693
0.11442587524652481,0.15515446662902832
0.11380649358034134,0.1537732630968094
0.3450727164745331,0.24711380898952484
0.28192564845085144,0.2324855774641037
0.18415208160877228,0.1595633178949356
0.24258945882320404,0.23481543362140656
0.18076026439666748,0.17913462221622467
0.19772382080554962,0.1548832505941391
0.21499721705913544,0.18905210494995117
0.44354644417762756,0.3010610342025757
0.10740112513303757,0.1232096254825592
0.08384903520345688,0.12079450488090515
0.23559416830539703,0.23080192506313324
0.07366291433572769,0.1205536499619484
0.13331346213817596,0.15791283547878265
0.11722997575998306,0.1433081179857254
0.17145510017871857,0.19059281051158905
0.1987341195344925,0.20007622241973877
0.16278840601444244,0.16355375945568085
0.2023255079984665,0.20785649120807648
0.10752471536397934,0.13151340186595917
0.11311531811952591,0.1307433694601059
0.08280841261148453,0.12242570519447327
0.2110881209373474,0.21451443433761597
0.12399139255285263,0.15140117704868317
0.10993898659944534,0.15591178834438324
0.1624625325202942,0.17469166219234467
0.08989866822957993,0.1215415969491005
0.07672395557165146,0.11528778076171875
0.06885344535112381,0.10797979682683945
0.1060783788561821,0.13843707740306854
0.11111560463905334,0.13883282244205475
0.1448868066072464,0.12910069525241852
0.07167326658964157,0.11647161841392517
0.26069098711013794,0.2137724608182907
